BUILDING_NUMBER,CLUSTER_NUM,LOG_BUILDING_VOLUME,LOG_BUILDING_HEIGHT,LOG_EXT_GROSS_AREA,LOG_GJ,LOG_GHG,ACCESS_LEVEL_CODE,ACCESS_LEVEL_NAME,ASSIGNABLE_AREA,BILLING_FY,BLDG_SRV,BLDG_SRV_PER,BUILDING_GROUP_LEVEL1,BUILDING_HEIGHT,BUILDING_NAME_LONG,BUILDING_TYPE,BUILDING_USE,BUILDING_VOLUME,CAMPUS_SECTOR,CIRCULAT,CIRCULAT_PER,CLASSRMS,CLASSRMS_PER,COST_CENTER_CODE,COST_COLLECTOR_ID,COST_COLLECTOR_KEY,COST_COLLECTOR_NAME,COST_ELEMENT_CATEGORY,CURRENT_BUILDING,DATE_ACQUIRED,DATE_BUILT,DATE_OCCUPIED,DLC_KEY,DLC_NAME,END_DATE,EXT_GROSS_AREA,GENERAL,GENERAL_PER,GHG,GJ,GL_ACCOUNT_ID,GL_ACCOUNT_KEY,GL_ACCOUNT_NAME,GL_ACCOUNT_TYPE_DESCRIPTION,HEALTH,HEALTH_PER,LABS,LABS_PER,LATITUDE_WGS,LEVEL1_CATEGORY,LEVEL2_CATEGORY,LEVEL3_CATEGORY,LONGITUDE_WGS,MECHANIC,MECHANIC_PER,METER_STATUS,MMBTU,NON_ASSIGNABLE_AREA,NUMBER_OF_BTU,NUMBER_OF_UNITS,NUM_OF_ROOMS,OCCUPANCY_CLASS,OFFICES,OFFICES_PER,ON_OFF_CAMPUS_STATUS,ORGANIZATION_ID,ORGANIZATION_NAME,OWNERSHIP_TYPE,PI_CONNECTION,PROFIT_CENTER_ID,PROFIT_CENTER_KEY,PROFIT_CENTER_NAME,RESIDENT,RESIDENT_PER,SCHOOL_AREA,SCHOOL_NAME,SITE,SPECIAL,SPECIAL_PER,START_DATE,START_DATE_USE,START_DATE_USE_YEAR,STRUCT_AREA,STUDY,STUDY_PER,SUPPORT,SUPPORT_PER,UNCLASS,UNCLASS_PER,UNIT_OF_MEASURE,USEABLE_AREA,USE_FY,YEAR_CONST_BEGAN,YEAR_OCCUPIED,kBTU
W31,Special,5.026993167552704,1.205000706821302,3.821992460731402,3.7497263825538982,2.605132488433259,2.0,2.0,54543.0,2023.0,1054.2,1.66645879403205,Non-CUP,16.03248,David Flett du Pont Athletic Gymnasium,SERVICE,STAC,106412.62769480664,WEST,5281.08,8.34822823751353,1493.72,2.36124343561141,1833100.0,1833100,C1833100-001,W31; Du Pont Athletic Gymnasium,Internal activity allocation,Yes,09/01/1957,12/31/1902,09/01/1957,D_FACILITIES,Department of Facilities,2023-05-31,6637.3154805,603.63,0.954206528022733,402.8399082979,5619.871463006881,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35963776,Building Usage,Produced,Steam,-71.09516824,2381.61,3.76480262611901,Steam Only,5326.589448,8716.89,24200000.0,22.0,144.0,UGA3B,9699.59,15.3329226465617,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,34697.28,54.8487833285831,2023-05-01,2023-04-01,2023,8183.60999999999,0.0,0.0,66.48,0.105090287068156,7982.3,12.6182641164883,MLB,63259.89,2023.0,1902.0,1957.0,5326589.448
W32,Special,4.677737587933534,1.0415221645732209,3.6362154233603134,3.747464692359315,2.6206110653339874,2.0,2.0,26366.32,2023.0,868.16,2.09499990588717,Non-CUP,11.00328,David Flett du Pont Athletic Center,SERVICE,STAC,47614.320171478874,WEST,8999.7,21.7176219280003,0.0,0.0,1833200.0,1833200,C1833200-001,W32; Du Pont Athletic Center,Internal activity allocation,Yes,,02/01/1958,10/01/1959,D_FACILITIES,Department of Facilities,2023-05-31,4327.28424356,0.0,0.0,417.45634400800003,5590.680741330461,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35936841,Building Usage,Produced,Steam,-71.09513369,5205.44,12.5615051489372,No Individual Metering,5298.922091,15073.3,103400000.0,94.0,90.0,UGBA3,3058.89,7.38155900078234,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,23307.43,56.244314016393,2023-05-01,2023-04-01,2023,5138.9,0.0,0.0,0.0,0.0,0.0,0.0,MLB,41439.62,2023.0,1958.0,1959.0,5298922.091
W33,Special,4.34688781021395,0.8419498096680167,3.504938000545933,3.139314172124476,1.9329445105486922,2.0,2.0,32379.24,2023.0,0.0,0.0,Non-CUP,6.949440000000001,Rockwell Athletic Cage,SERVICE,STAC,22227.356249018154,WEST,0.0,0.0,0.0,0.0,1833300.0,1833300,C1833300-001,W33; Rockwell Athletic Cage,Internal activity allocation,Yes,,07/01/1947,06/01/1948,D_FACILITIES,Department of Facilities,2023-05-31,3198.43847116,0.0,0.0,85.69283492,1378.2061137579,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35920175,Building Usage,Produced,Steam,-71.09597193,594.57,1.80315832474318,No Individual Metering,1306.282215,594.57,16500000.0,15.0,7.0,UGA3,72.19,0.218931327620314,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,32070.31,97.2599466061095,2023-05-01,2023-04-01,2023,1453.91,0.0,0.0,236.74,0.717963741526988,0.0,0.0,MLB,32973.81,2023.0,1947.0,1948.0,1306282.215
W34,Special,5.069691983282245,1.0626541726356353,4.00703781064661,4.281277468921158,3.12599477530881,2.0,2.0,82217.92,2023.0,603.13,0.585783998548579,Non-CUP,11.55192,Johnson Athletics Center,SERVICE,STAC,117406.45722464865,WEST,9472.45,9.20002261046787,0.0,0.0,1833400.0,1833400,C1833400-001,W34; Johnson Athletics Center,Internal activity allocation,Yes,,07/01/1979,10/01/1980,D_FACILITIES,Department of Facilities,2023-01-31,10163.37173601,0.0,0.0,1336.5794370034,19110.73845667328,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35859572,Building Usage,Produced,Steam,-71.09652993,10667.66,10.3608584052472,Chilled Water Only,18113.413888,20743.24,364100000.0,331.0,74.0,UGA3,758.36,0.736549588213653,On Campus,591026,Dof Buildings,OWNED,Y,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,79009.39,76.7370822162454,2023-01-01,2022-12-01,2023,6436.51000000001,0.0,0.0,2450.17,2.37970318127729,0.0,0.0,MLB,102961.16,2023.0,1979.0,1980.0,18113413.888
W35,Special,5.356254733483258,1.3015803322273438,4.054674401255914,4.8141032426075885,3.4951796813582785,2.0,2.0,76346.57,2024.0,2135.89,1.89303466514649,Non-CUP,20.025360000000003,Zesiger Sports & Fitness Center,SERVICE,STAC,227119.66214800722,WEST,21172.24,18.7649102991264,0.0,0.0,1833500.0,1833500,C1833500-001,W35; Zesiger Sports & Fitness Center,Internal activity allocation,Yes,,10/01/2000,09/01/2002,D_FACILITIES,Department of Facilities,2023-10-31,11341.60195612,326.56,0.289429418298806,3127.372992584,65178.33207628539,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35871563,Building Usage,Produced,Steam,-71.09575051,13174.19,11.676255966003,Chilled Water Only,61776.896173,36482.32,1554300000.0,1413.0,225.0,UGA1A3BH,7961.36,7.05613606586044,On Campus,591026,Dof Buildings,OWNED,Y,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,67121.52,59.489657303196,2023-10-01,2023-09-01,2023,9251.14999999998,0.0,0.0,937.13,0.830576282368815,0.0,0.0,MLB,112828.89,2024.0,2000.0,2002.0,61776896.173
W5,Residential,4.456960381378217,1.209926594962611,3.2470337864156056,2.938753043639344,1.78791474286379,2.0,2.0,9765.94,2024.0,1222.51,7.96012223001407,Non-CUP,16.21536,Ida Flansburgh Green Hall,RESIDENT,DHOA,28639.166964787277,WEST,3501.9,22.8019010374445,0.0,0.0,1345500.0,1345500,C1345500-001,Green Hall-Oper,Primary cost element,Yes,07/01/1963,12/31/1901,12/31/1970,D_HOUSING,Housing and Residential Services,2023-09-30,1766.1752168799999,1033.64,6.73033410101492,61.364152826,868.4664457978001,421148,421148-001,Gas C - THERM - not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35691893,Building Usage,Purchased,Gas,-71.09510104,867.58,5.64906859192613,No Individual Metering,823.14413,5591.99,0.0,42.0,103.0,UGR2,357.15,2.3255087111349,On Campus,861010,House Manager Operations,OWNED,N,P861010,P861010-001,House Manager Operations,8200.37,53.3950213342553,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-09-01,2023-08-01,2023,3653.03,174.78,1.13804399421016,0.0,0.0,0.0,0.0,THM,15357.93,2024.0,1901.0,1970.0,823144.13
W51,Residential,5.534486787061152,1.3413474590988315,4.19313932796232,4.090535818183698,2.925433073191325,2.0,2.0,98789.4,2024.0,8133.48,5.77253016932466,Non-CUP,21.945600000000002,Burton-Conner House,RESIDENT,DHOA,342362.97144570877,WEST,23901.19,16.9632605425674,0.0,0.0,1345900.0,1345900,C1345900-001,Burton-Conner-Oper,Internal activity allocation,Yes,12/31/1947,12/31/1927,12/31/1948,D_HOUSING,Housing and Residential Services,2023-09-30,15600.52910131,13617.53,9.6646949100119,842.234589152,12317.875725076241,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,745.57,0.529149308579278,42.35596941,Building Usage,Produced,Steam,-71.09812434,10075.67,7.150950030142,No Individual Metering,11675.047604,42110.34,33000000.0,30.0,671.0,UGR2,2402.18,1.70488604166338,On Campus,861010,House Manager Operations,OWNED,N,P861010,P861010-001,House Manager Operations,77100.44,54.7200725849459,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-09-01,2023-08-01,2023,27023.03,1755.38,1.24583622368643,3168.3,2.24862018907913,0.0,0.0,MLB,140899.74,2024.0,1927.0,1948.0,11675047.604
W59,Office & Mixed Use,4.53401152211893,1.0090597697044081,3.524951752414522,3.463119701948541,2.2275154208980354,2.0,2.0,25189.26,2023.0,1037.38,3.24849628109836,Non-CUP,10.2108,Heinz Building,SERVICE,AER,34198.85155741384,WEST,4355.76,13.6398139171345,3077.49,9.63698434529043,1835900.0,1835900,C1835900-001,W59; Heinz Building,Primary cost element,Yes,04/30/1968,12/31/1915,12/31/1979,D_FACILITIES,Department of Facilities,2023-04-30,3349.28228517,692.93,2.16987075908682,168.8555815543882,2904.8231828962844,421111,421111-001,Electricity Usage (Kwh)-not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35810548,Building Usage,Purchased,Electricity,-71.09955089,1351.76,4.23295931378812,No Individual Metering,2753.2303214,6744.9,59942519.0,17563.0,162.0,UGB,20793.76,65.1144730282556,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,0.0,0.0,2023-04-01,2023-03-01,2023,4117.23,0.0,0.0,447.25,1.40053785664004,177.83,0.556864498706088,KWH,31934.16,2023.0,1915.0,1979.0,2753230.3214000002
W61,Residential,5.902043623319413,1.7080297740404269,4.194013849278986,3.706765213956062,2.5861349359449406,2.0,2.0,93479.22,2023.0,7568.73,5.52224788678382,Non-CUP,51.054,Frank S MacGregor House,RESIDENT,DHOA,798074.8469913226,WEST,20794.8,15.1721676365906,0.0,0.0,1347000.0,1347000,C1347000-001,Mcgregor House Oper,Internal activity allocation,Yes,,07/01/1968,09/01/1970,D_HOUSING,Housing and Residential Services,2023-02-28,15631.97490875,25459.63,18.5756907652668,385.598144976,5090.555936436121,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35546182,Building Usage,Produced,Steam,-71.09954663,15216.11,11.1018798784697,Steam & Electric,4824.897102,43579.64,226600000.0,206.0,143.0,UGR2,1877.14,1.36958676002412,On Campus,861010,House Manager Operations,OWNED,Y,P861010,P861010-001,House Manager Operations,64588.18,47.1244106364229,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-02-01,2023-01-01,2023,31202.39,500.88,0.365448829794732,1053.39,0.768567606647246,0.0,0.0,MLB,137058.86,2023.0,1968.0,1970.0,4824897.102
W7,Residential,5.459314222567755,1.3671083212432529,4.092205901324503,4.09131980285443,2.906263978405073,2.0,2.0,74707.04,2024.0,6925.9,5.8252479445855,Non-CUP,23.286720000000003,Everett Moore Baker House,RESIDENT,DHOA,287948.1035445301,WEST,28718.96,24.1549925223629,0.0,0.0,1345300.0,1345300,C1345300-001,Baker House-Oper,Internal activity allocation,Yes,,10/01/1947,12/31/1949,D_HOUSING,Housing and Residential Services,2023-11-30,12365.33541626,17850.59,15.0138050949535,805.868125392,12340.131930910042,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,0.0,0.0,42.35669783,Building Usage,Produced,Steam,-71.09579218,8542.61,7.18503318614123,No Individual Metering,11696.142334,44187.47,640200000.0,582.0,492.0,UGR2,509.46,0.428497497487479,On Campus,861010,House Manager Operations,OWNED,N,P861010,P861010-001,House Manager Operations,52561.27,44.2083238326143,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-11-01,2023-10-01,2023,14204.91,1200.5,1.00971861526659,2585.22,2.1743813065885,0.0,0.0,MLB,118894.51,2024.0,1947.0,1949.0,11696142.333999999
W70,Support Areas & Parking,5.224097362323738,1.155187805382646,4.068909556941092,3.8126971048545983,2.661488757120702,2.0,2.0,63945.41,2023.0,,,Non-CUP,14.29512,New West Campus Houses,RESIDENT,DHOA,167531.84152477194,WEST,,,,,1347500.0,1347500,C1347500-001,New House - Oper,Internal activity allocation,Yes,,06/01/1974,12/31/1976,D_HOUSING,Housing and Residential Services,2023-04-30,11719.512779519999,,,458.657772056,6496.764207743221,600752,600752-001,Electricity-not MTDC,Secondary Cost Elements,,,,,42.35516109,Building Usage,Produced,Electricity,-71.10053232,,,Steam & Electric,6157.720137,37393.01,233005510.0,68270.0,484.0,UGR2,,,On Campus,861010,House Manager Operations,OWNED,Y,P861010,P861010-001,House Manager Operations,,,Dean for Student Life,DORMITORIES,MIT,,,2023-04-01,2023-03-01,2023,,,,,,,,KWH,,2023.0,1974.0,1976.0,6157720.137
W71,Residential,5.332307730498524,1.2436828073571933,4.088624923141331,3.9941939039535472,2.8214304609562237,2.0,2.0,81759.08,2024.0,6914.68,5.95026313599661,Non-CUP,17.526,Next House,RESIDENT,DHOA,214935.29138413785,WEST,23229.07,19.9892227701766,0.0,0.0,1347700.0,1347700,C1347700-001,Next House - Oper,Internal activity allocation,Yes,,10/01/1979,08/24/1981,D_HOUSING,Housing and Residential Services,2023-12-31,12263.796153379999,22746.56,19.574010285181,662.8732002039,9867.199383634521,600752,600752-001,Electricity-not MTDC,Secondary Cost Elements,0.0,0.0,112.83,0.0970931683945602,42.35470475,Building Usage,Produced,Electricity,-71.10192118,4305.14,3.7046856596841,No Individual Metering,9352.263742,34448.89,323245230.0,94710.0,529.0,UGR2,1631.07,1.4035784292592,On Campus,861010,House Manager Operations,OWNED,N,P861010,P861010-001,House Manager Operations,55915.15,48.1164501883993,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-12-01,2023-11-01,2023,15798.49,379.52,0.326586894169135,973.95,0.838109468739537,0.0,0.0,KWH,116207.97,2024.0,1979.0,1981.0,9352263.742
W79,Residential,5.736222915575558,1.4866129433874715,4.249609972188086,4.01180414642764,2.8273174768002027,2.0,2.0,96705.18,2024.0,5105.12,3.16645917181021,Non-CUP,30.66288,Simmons Hall,RESIDENT,DHOA,544782.2080365305,WEST,44103.42,27.355219616228,0.0,0.0,1347600.0,1347600,C1347600-001,Simmons Hall,Internal activity allocation,Yes,,12/01/2000,08/20/2002,D_HOUSING,Housing and Residential Services,2023-10-31,17766.83103598,19320.81,11.9837645405597,671.91985851,10275.52798633866,600752,600752-001,Electricity-not MTDC,Secondary Cost Elements,0.0,0.0,148.92,0.0923678777121744,42.35710862,Building Usage,Produced,Electricity,-71.1015208,15311.16,9.49677245844438,Fully Metered,9739.283061,64519.7,532383631.0,155987.0,778.0,UGR2,640.95,0.397550303650404,On Campus,861010,House Manager Operations,OWNED,Y,P861010,P861010-001,House Manager Operations,68289.94,42.3569488778655,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-10-01,2023-09-01,2023,30015.78,4437.65,2.75245979404668,3866.91,2.39845735968295,0.0,0.0,KWH,161224.88,2024.0,2000.0,2002.0,9739283.061
W8,Special,4.17073596993827,0.8660320052424313,3.3047039646958383,3.4363775225452597,2.1906413377024636,2.0,2.0,19675.96,2024.0,394.27,1.48173007686191,Non-CUP,7.345680000000001,Richard J. Resch Boathouse,SERVICE,STAC,14816.17059696891,WEST,4576.29,17.1984338992121,0.0,0.0,1830800.0,1830800,C1830800-001,W8; Harold Whitworth Pierce Boathouse,Primary cost element,Yes,,06/01/1965,12/31/1967,D_FACILITIES,Department of Facilities,2023-08-31,2016.99102016,179.43,0.674326800647606,155.1105499673,2731.3510539368403,421148,421148-001,Gas C - THERM - not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35531243,Building Usage,Purchased,Gas,-71.09682721,1962.24,7.37441353899994,No Individual Metering,2588.811114,6932.8,0.0,85.0,69.0,UGA3,1712.92,6.43742887680599,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,17177.78,64.556860221972,2023-08-01,2023-07-01,2023,-4898.04,254.53,0.956564680203061,351.3,1.32024190529735,0.0,0.0,THM,26608.76,2024.0,1965.0,1967.0,2588811.114
W84,Residential,6.015902345429083,1.8649494259982649,4.150952919430819,4.144869955070477,2.948120679347409,2.0,2.0,109703.23,2023.0,452.76,0.334281285637733,Non-CUP,73.27392,Tang Residence Hall,RESIDENT,DHOA,1037295.1455230861,WEST,17666.02,13.0431572526325,0.0,0.0,1348500.0,1348500,C1348500-001,Tang Residence Hall-Oper,Internal activity allocation,Yes,,11/16/1970,12/31/1973,D_HOUSING,Housing and Residential Services,2023-03-31,14156.40306296,4331.22,3.19782178191505,887.4025642951,13959.502957853041,600750,600750-001,Steam-not MTDC,Secondary Cost Elements,0.0,0.0,128.6,0.0949478163552708,42.35435175,Building Usage,Produced,Steam,-71.10347949,7620.81,5.62658840092077,No Individual Metering,13231.003884,25739.59,1466300000.0,1333.0,389.0,UGR2,315.91,0.233242337984398,On Campus,861010,House Manager Operations,OWNED,N,P861010,P861010-001,House Manager Operations,101061.32,74.6154871849242,Dean for Student Life,DORMITORIES,MIT,0.0,0.0,2023-03-01,2023-02-01,2023,16935.5,0.0,0.0,3866.18,2.85447393963002,0.0,0.0,MLB,135442.82,2023.0,1970.0,1973.0,13231003.884
W91,Office & Mixed Use,4.614896690876094,1.093609371892783,3.5212873189833114,4.069754678370076,2.9626844739533476,1.0,1.0,16886.53,2023.0,698.8,2.18817489993045,Non-CUP,12.405360000000002,Building W91,SERVICE,AER,41199.950180216685,WEST,5194.15,16.264608838686,0.0,0.0,1839100.0,1839100,C1839100-001,W91; Information Systems Operations,Primary cost element,Yes,,12/31/1947,12/31/1949,D_FACILITIES,Department of Facilities,2023-03-31,3321.14103744,359.56,1.12590178451487,917.6656466765,11742.3407335198,421148,421148-001,Gas C - THERM - not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35432356,Building Usage,Purchased,Gas,-71.10442611,9155.81,28.6698821272642,No Individual Metering,11129.54783,15048.76,0.0,2623.0,114.0,UGB,7255.16,22.7183156940175,On Campus,591026,Dof Buildings,OWNED,Y,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,1704.48,5.337293007203,2023-03-01,2023-02-01,2023,3813.19000000001,535.87,1.67798695424404,7031.46,22.0178366941399,0.0,0.0,THM,31935.29,2023.0,1947.0,1949.0,11129547.83
W92,Office & Mixed Use,4.895674576617228,0.990519995072435,3.9051545815447937,4.027255310750046,2.9106995170860834,2.0,2.0,73948.31,2023.0,1629.98,1.9729229345059,Non-CUP,9.784080000000001,Building W92,ACADEMIC,AER,78645.62653528264,WEST,3652.15,4.42055147624862,0.0,0.0,1839200.0,1839200,C1839200-001,W92; Building W92,Primary cost element,Yes,,,07/01/1999,D_FACILITIES,Department of Facilities,2023-04-30,8038.12177898,31.16,0.0377159711402618,814.1407952861,10647.687849289841,421148,421148-001,Gas C - THERM - not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35492043,Building Usage,Purchased,Gas,-71.1046169,3387.08,4.09971153818222,No Individual Metering,10092.021164,8669.21,0.0,2069.0,195.0,UGB,48422.9,58.610933855192,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,0.0,0.0,2023-04-01,2023-03-01,2023,3904.14,0.0,0.0,25494.25,30.858164224731,0.0,0.0,THM,82617.52,2023.0,,1999.0,10092021.164
W98,Office & Mixed Use,5.328192992901012,1.4430563549886566,3.885136637912355,3.757156665881518,2.5814049024204286,2.0,2.0,47377.03,2024.0,2402.03,3.29708054164784,Non-CUP,27.736800000000002,600 Memorial Drive,ACADEMIC,AER,212908.49640552056,WEST,18419.49,25.2830073171763,0.0,0.0,1839800.0,1839800,C1839800-001,W98; 600 Memorial Drive,Primary cost element,Yes,06/30/2008,,06/30/2008,D_FACILITIES,Department of Facilities,2023-08-31,7676.02954939,1111.95,1.5262876434871,381.421265217496,5716.848270764061,421111,421111-001,Electricity Usage (Kwh)-not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35395541,Building Usage,Purchased,Electricity,-71.10664515,4654.69,6.38913245313455,No Individual Metering,5418.505365348,25476.21,226787027.413,66448.001,541.0,(NULL),46151.57,63.3486856590043,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,0.0,0.0,2023-08-01,2023-07-01,2023,9770.89000000001,0.0,0.0,113.51,0.155806385549908,0.0,0.0,KWH,72853.24,2024.0,,,5418505.365348
WW15,Support Dominant,4.28091847035091,0.6881349453234877,3.5927835250274227,3.397491334407618,2.1731109434388105,2.0,2.0,37393.77,2024.0,652.34,1.617908752367,Non-CUP,4.8768,Building WW15,SERVICE,AER,19094.9475746208,WESTWEST,1311.81,3.25350105840905,0.0,0.0,1846500.0,1846500,C1846500-001,Ww15; Building Ww15,Primary cost element,Yes,,12/31/1969,12/31/1969,D_FACILITIES,Department of Facilities,2023-11-30,3915.46661225,7006.86,17.3781465502809,148.974159359,2497.4185570056006,421111,421111-001,Electricity Usage (Kwh)-not MTDC,Expenses - Primary Cost Elemen,0.0,0.0,0.0,0.0,42.35536136,Building Usage,Purchased,Electricity,-71.10946972,962.03,2.38599006199164,No Individual Metering,2367.08676,2926.18,55563640.0,16280.0,109.0,UGS2,5084.86,12.6112755596175,On Campus,591026,Dof Buildings,OWNED,N,P591026,P591026-001,Dof Buildings,0.0,0.0,Facilities Area,PHYSICAL PLANT - NORMAL EXPENSES,MIT,0.0,0.0,2023-11-01,2023-10-01,2023,1825.8,0.0,0.0,25302.05,62.7531780173339,0.0,0.0,KWH,40319.95,2024.0,1969.0,,2367086.7600000002
